session_ts,headline_count,sent_compound_mean
2016-12-02 00:00:00+00:00,6,-0.15396666666666667
2016-12-05 00:00:00+00:00,6,0.03906666666666669
2016-12-06 00:00:00+00:00,3,0.31606666666666666
2016-12-07 00:00:00+00:00,2,0.0
2016-12-08 00:00:00+00:00,2,0.0
2016-12-09 00:00:00+00:00,9,0.039333333333333345
2016-12-12 00:00:00+00:00,7,-0.00931428571428572
2016-12-13 00:00:00+00:00,3,-0.013000000000000012
2016-12-14 00:00:00+00:00,11,-0.0664
2016-12-15 00:00:00+00:00,4,0.0129
2016-12-16 00:00:00+00:00,14,0.06729285714285714
2016-12-19 00:00:00+00:00,3,0.20623333333333335
2016-12-20 00:00:00+00:00,1,0.4019
2016-12-21 00:00:00+00:00,2,0.0
2016-12-22 00:00:00+00:00,4,0.309075
2016-12-23 00:00:00+00:00,6,0.22393333333333332
2016-12-27 00:00:00+00:00,2,0.07144999999999999
2016-12-28 00:00:00+00:00,5,0.3887
2016-12-29 00:00:00+00:00,2,0.29295
2016-12-30 00:00:00+00:00,10,-0.03572
2017-01-03 00:00:00+00:00,7,-0.09254285714285714
2017-01-04 00:00:00+00:00,3,0.1852666666666667
2017-01-05 00:00:00+00:00,8,-0.0951
2017-01-06 00:00:00+00:00,8,0.07567500000000002
2017-01-09 00:00:00+00:00,6,-0.08733333333333333
2017-01-10 00:00:00+00:00,2,-0.36819999999999997
2017-01-11 00:00:00+00:00,2,0.0
2017-01-12 00:00:00+00:00,3,0.0
2017-01-13 00:00:00+00:00,9,-0.045066666666666665
2017-01-17 00:00:00+00:00,4,0.030200000000000005
2017-01-18 00:00:00+00:00,4,0.46035000000000004
2017-01-19 00:00:00+00:00,3,0.04813333333333334
2017-01-20 00:00:00+00:00,12,-0.06764166666666666
2017-01-23 00:00:00+00:00,3,0.0
2017-01-24 00:00:00+00:00,9,0.2834111111111111
2017-01-25 00:00:00+00:00,2,0.555
2017-01-27 00:00:00+00:00,6,0.04446666666666666
2017-01-30 00:00:00+00:00,1,0.0
2017-01-31 00:00:00+00:00,3,0.24503333333333333
2017-02-01 00:00:00+00:00,3,0.09106666666666667
2017-02-02 00:00:00+00:00,3,0.6018333333333333
2017-02-03 00:00:00+00:00,16,0.4319
2017-02-06 00:00:00+00:00,4,0.131675
2017-02-07 00:00:00+00:00,3,0.12726666666666667
2017-02-08 00:00:00+00:00,1,0.6486
2017-02-09 00:00:00+00:00,5,0.046139999999999994
2017-02-10 00:00:00+00:00,16,0.21995625
2017-02-13 00:00:00+00:00,6,0.20448333333333335
2017-02-14 00:00:00+00:00,6,0.33581666666666665
2017-02-15 00:00:00+00:00,8,0.1296125
2017-02-16 00:00:00+00:00,5,0.0
2017-02-17 00:00:00+00:00,10,0.07939
2017-02-21 00:00:00+00:00,4,0.016250000000000014
2017-02-22 00:00:00+00:00,4,0.39825
2017-02-24 00:00:00+00:00,1,0.3612
2017-02-27 00:00:00+00:00,2,0.31245
2017-02-28 00:00:00+00:00,3,0.1468
2017-03-01 00:00:00+00:00,15,-0.14075333333333334
2017-03-02 00:00:00+00:00,7,-0.3475428571428572
2017-03-03 00:00:00+00:00,6,-0.09926666666666667
2017-03-06 00:00:00+00:00,1,-0.3818
2017-03-08 00:00:00+00:00,3,0.0
2017-03-09 00:00:00+00:00,1,-0.3182
