session_ts,headline_count,sent_compound_mean
2016-09-23 00:00:00+00:00,1,0.0
2016-09-29 00:00:00+00:00,4,0.0
2016-09-30 00:00:00+00:00,1,0.4019
2016-10-03 00:00:00+00:00,1,0.0
2016-10-04 00:00:00+00:00,4,0.10834999999999999
2016-10-05 00:00:00+00:00,2,0.0
2016-10-06 00:00:00+00:00,1,0.0
2016-10-07 00:00:00+00:00,1,0.0
2016-10-11 00:00:00+00:00,1,0.0
2016-10-12 00:00:00+00:00,5,0.22376000000000001
2016-10-13 00:00:00+00:00,3,-0.1815
2016-10-14 00:00:00+00:00,2,0.29295
2016-10-17 00:00:00+00:00,1,0.4939
2016-10-19 00:00:00+00:00,3,0.10623333333333335
2016-10-20 00:00:00+00:00,1,-0.34
2016-10-21 00:00:00+00:00,3,-0.03423333333333333
2016-10-25 00:00:00+00:00,2,0.0
2016-10-26 00:00:00+00:00,3,0.3511333333333333
2016-10-27 00:00:00+00:00,5,0.1861
2016-10-28 00:00:00+00:00,5,-0.030559999999999986
2016-10-31 00:00:00+00:00,3,0.0
2016-11-01 00:00:00+00:00,6,0.04933333333333333
2016-11-02 00:00:00+00:00,2,0.148
2016-11-03 00:00:00+00:00,3,0.0656
2016-11-04 00:00:00+00:00,2,-0.2628
2016-11-07 00:00:00+00:00,2,0.30665000000000003
2016-11-08 00:00:00+00:00,2,0.148
2016-11-09 00:00:00+00:00,3,0.0
2016-11-10 00:00:00+00:00,1,0.802
2016-11-11 00:00:00+00:00,1,0.0
2016-11-14 00:00:00+00:00,1,0.0
2016-11-15 00:00:00+00:00,1,0.4215
2016-11-16 00:00:00+00:00,4,0.306975
2016-11-17 00:00:00+00:00,4,0.04127499999999999
2016-11-18 00:00:00+00:00,4,0.0903
2016-11-21 00:00:00+00:00,3,-0.012466666666666645
2016-11-22 00:00:00+00:00,2,-0.10959999999999999
2016-11-23 00:00:00+00:00,2,0.0
2016-11-25 00:00:00+00:00,4,0.27502499999999996
2016-11-28 00:00:00+00:00,2,-0.21075
2016-11-29 00:00:00+00:00,2,0.28595
2016-11-30 00:00:00+00:00,3,0.23763333333333336
2016-12-01 00:00:00+00:00,6,0.20241666666666666
2016-12-02 00:00:00+00:00,2,-0.11199999999999999
2016-12-05 00:00:00+00:00,3,-0.13396666666666665
2016-12-06 00:00:00+00:00,5,-0.0829
2016-12-07 00:00:00+00:00,3,0.3887666666666667
2016-12-08 00:00:00+00:00,2,0.3548
2016-12-09 00:00:00+00:00,3,-0.255
2016-12-12 00:00:00+00:00,3,0.19063333333333332
2016-12-13 00:00:00+00:00,3,0.09866666666666667
2016-12-14 00:00:00+00:00,6,-0.024933333333333335
2016-12-15 00:00:00+00:00,3,-0.09866666666666667
2016-12-16 00:00:00+00:00,1,0.0
2016-12-22 00:00:00+00:00,1,-0.5719
2016-12-23 00:00:00+00:00,1,0.5267
2016-12-30 00:00:00+00:00,4,0.391375
2017-01-03 00:00:00+00:00,1,0.0
2017-01-04 00:00:00+00:00,1,0.3818
2017-01-06 00:00:00+00:00,3,0.12040000000000001
2017-01-10 00:00:00+00:00,2,0.0
2017-01-11 00:00:00+00:00,1,0.5719
2017-01-12 00:00:00+00:00,1,0.1027
2017-01-13 00:00:00+00:00,6,0.28545
2017-01-17 00:00:00+00:00,6,-0.052433333333333325
2017-01-18 00:00:00+00:00,7,-0.0936
2017-01-19 00:00:00+00:00,4,-0.0129
2017-01-20 00:00:00+00:00,6,0.12318333333333333
2017-01-23 00:00:00+00:00,1,0.0
2017-01-24 00:00:00+00:00,13,-0.03799230769230769
2017-01-25 00:00:00+00:00,2,0.0
2017-01-27 00:00:00+00:00,5,0.23314
2017-01-30 00:00:00+00:00,3,0.2473
2017-01-31 00:00:00+00:00,1,0.0
2017-02-01 00:00:00+00:00,2,0.047599999999999976
2017-02-02 00:00:00+00:00,1,0.3818
2017-02-03 00:00:00+00:00,2,0.0
2017-02-07 00:00:00+00:00,2,-0.0258
2017-02-08 00:00:00+00:00,5,0.2682
2017-02-09 00:00:00+00:00,1,0.5267
2017-02-10 00:00:00+00:00,3,0.212
2017-02-14 00:00:00+00:00,3,-0.11586666666666666
2017-02-15 00:00:00+00:00,1,0.0
2017-02-16 00:00:00+00:00,2,-0.0386
2017-02-21 00:00:00+00:00,4,0.19905
2017-02-22 00:00:00+00:00,6,-0.31246666666666667
2017-02-23 00:00:00+00:00,1,0.0
2017-02-24 00:00:00+00:00,3,0.2235
2017-02-27 00:00:00+00:00,5,-0.03375999999999999
2017-03-02 00:00:00+00:00,1,0.5267
2017-03-03 00:00:00+00:00,3,0.5886333333333332
2017-03-06 00:00:00+00:00,1,0.0
2017-03-07 00:00:00+00:00,1,-0.25
2017-03-09 00:00:00+00:00,6,-0.063
2017-03-10 00:00:00+00:00,10,0.0
2017-03-13 00:00:00+00:00,17,0.10841764705882352
2017-03-14 00:00:00+00:00,3,0.08333333333333333
2017-03-15 00:00:00+00:00,1,0.3612
2017-03-16 00:00:00+00:00,2,-0.1909
2017-03-17 00:00:00+00:00,3,0.2406
2017-03-20 00:00:00+00:00,4,0.105375
2017-03-21 00:00:00+00:00,3,-0.30396666666666666
2017-03-22 00:00:00+00:00,1,0.0
2017-03-23 00:00:00+00:00,1,0.1027
2017-03-24 00:00:00+00:00,2,0.1591
2017-03-27 00:00:00+00:00,3,0.10606666666666666
2017-03-28 00:00:00+00:00,1,-0.1027
2017-03-29 00:00:00+00:00,2,0.10115
2017-03-30 00:00:00+00:00,2,0.0
2017-03-31 00:00:00+00:00,7,0.025085714285714284
2017-04-03 00:00:00+00:00,2,0.0
2017-04-04 00:00:00+00:00,1,-0.1027
2017-04-05 00:00:00+00:00,5,-0.15608
2017-04-06 00:00:00+00:00,6,-0.06698333333333333
2017-04-07 00:00:00+00:00,2,0.0
2017-04-10 00:00:00+00:00,2,0.29295
2017-04-11 00:00:00+00:00,1,0.0
2017-04-12 00:00:00+00:00,2,0.0
2017-04-13 00:00:00+00:00,2,0.35
2017-04-17 00:00:00+00:00,2,0.0386
2017-04-19 00:00:00+00:00,3,0.0
2017-04-20 00:00:00+00:00,1,0.0
2017-04-21 00:00:00+00:00,1,0.0
2017-04-24 00:00:00+00:00,1,0.0
2017-04-25 00:00:00+00:00,4,0.3258
2017-04-26 00:00:00+00:00,1,0.0
2017-04-27 00:00:00+00:00,2,0.14579999999999999
2017-04-28 00:00:00+00:00,4,0.08900000000000001
2017-05-01 00:00:00+00:00,1,0.0
2017-05-02 00:00:00+00:00,1,0.1027
2017-05-03 00:00:00+00:00,2,0.125
2017-05-04 00:00:00+00:00,7,0.02465714285714286
2017-05-05 00:00:00+00:00,4,-0.304825
2017-05-08 00:00:00+00:00,4,-0.063375
2017-05-09 00:00:00+00:00,3,0.0
2017-05-10 00:00:00+00:00,1,-0.5719
2017-05-11 00:00:00+00:00,1,0.0
2017-05-12 00:00:00+00:00,3,-0.10626666666666666
2017-05-15 00:00:00+00:00,2,-0.14834999999999998
2017-05-16 00:00:00+00:00,2,0.0
2017-05-18 00:00:00+00:00,2,0.064
2017-05-19 00:00:00+00:00,7,-0.03610000000000001
2017-05-23 00:00:00+00:00,6,-0.0007666666666666747
2017-05-24 00:00:00+00:00,1,0.6369
2017-05-25 00:00:00+00:00,2,-0.148
2017-05-26 00:00:00+00:00,6,0.14831666666666665
2017-05-30 00:00:00+00:00,1,0.5859
2017-05-31 00:00:00+00:00,2,0.24695
2017-06-01 00:00:00+00:00,5,-0.21248
2017-06-02 00:00:00+00:00,5,0.10162
2017-06-05 00:00:00+00:00,1,0.0
2017-06-06 00:00:00+00:00,2,-0.17
2017-06-07 00:00:00+00:00,1,0.0
2017-06-08 00:00:00+00:00,3,-0.1589
2017-06-09 00:00:00+00:00,2,0.43125
2017-06-12 00:00:00+00:00,2,-0.05135
2017-06-14 00:00:00+00:00,1,0.4019
2017-06-15 00:00:00+00:00,2,0.0
2017-06-16 00:00:00+00:00,5,0.09842000000000001
2017-06-20 00:00:00+00:00,3,0.15156666666666666
2017-06-22 00:00:00+00:00,3,0.0
2017-06-26 00:00:00+00:00,4,-0.0903
2017-06-27 00:00:00+00:00,2,0.2294
2017-06-28 00:00:00+00:00,4,0.35662499999999997
2017-06-29 00:00:00+00:00,2,0.0
2017-06-30 00:00:00+00:00,1,-0.5095
2017-07-03 00:00:00+00:00,2,0.20095
2017-07-06 00:00:00+00:00,5,0.27584
2017-07-10 00:00:00+00:00,2,0.23695
2017-07-11 00:00:00+00:00,4,0.202025
2017-07-12 00:00:00+00:00,3,-0.14049999999999999
2017-07-13 00:00:00+00:00,1,0.3612
2017-07-14 00:00:00+00:00,4,-0.048049999999999995
2017-07-17 00:00:00+00:00,2,0.0
2017-07-18 00:00:00+00:00,2,0.31845
2017-07-24 00:00:00+00:00,3,-0.09866666666666667
2017-07-25 00:00:00+00:00,2,-0.47685
2017-07-26 00:00:00+00:00,2,-0.0129
2017-07-27 00:00:00+00:00,3,-0.06959999999999998
2017-07-28 00:00:00+00:00,1,0.4404
2017-07-31 00:00:00+00:00,9,0.2194888888888889
2017-08-01 00:00:00+00:00,1,0.7506
2017-08-02 00:00:00+00:00,5,0.24348
2017-08-03 00:00:00+00:00,1,0.4215
